Time R-A_pFluct R-B_pFluct R-C_pFluct R-D_pFluct R-E_pFluct 
0.0783775 0.448817286 0.22438966 0.149589454 0.112190353 0.0897501783 
0.07838 0.449727161 0.224844603 0.149892756 0.112417838 0.0899321796 
0.0783825 0.450635604 0.22529883 0.150195582 0.112644965 0.0901138947 
0.078385 0.451542621 0.225752344 0.150497932 0.112871736 0.0902953249 
0.0783875 0.452448215 0.226205146 0.150799808 0.113098151 0.0904764704 
0.07839 0.45335239 0.226657239 0.151101211 0.113324212 0.0906573324 
0.0783925 0.454255148 0.227108623 0.151402142 0.113549918 0.090837911 
0.078395 0.455156494 0.227559302 0.151702602 0.113775271 0.0910182078 
0.0783975 0.456056432 0.228009277 0.152002593 0.114000273 0.0911982225 
0.0784 0.456954964 0.228458549 0.152302115 0.114224923 0.0913779567 
0.0784025 0.457852095 0.22890712 0.152601171 0.114449223 0.0915574104 
0.078405 0.458747829 0.229354992 0.15289976 0.114673173 0.0917365852 
0.0784075 0.459642168 0.229802168 0.153197885 0.114896775 0.0919154808 
0.07841 0.460535118 0.230248649 0.153495546 0.115120029 0.092094099 
0.0784125 0.461426681 0.230694436 0.153792746 0.115342937 0.0922724396 
0.078415 0.462316861 0.231139532 0.154089484 0.115565499 0.0924505042 
0.0784175 0.463205663 0.231583939 0.154385763 0.115787717 0.0926282927 
0.07842 0.464093089 0.232027658 0.154681584 0.11600959 0.0928058068 
0.0784225 0.464979144 0.232470691 0.154976948 0.116231121 0.0929830464 
0.078425 0.465863832 0.232913042 0.155271855 0.116452311 0.0931600129 
0.0784275 0.466747157 0.23335471 0.155566309 0.116673159 0.0933367066 
0.07843 0.467629121 0.233795698 0.155860309 0.116893667 0.0935131288 
0.0784325 0.46850973 0.234236009 0.156153857 0.117113837 0.0936892796 
0.078435 0.469388988 0.234675644 0.156446955 0.117333669 0.0938651605 
0.0784375 0.470266897 0.235114605 0.156739604 0.117553163 0.0940407716 
0.07844 0.471143463 0.235552894 0.157031804 0.117772322 0.0942161144 
0.0784425 0.472018688 0.235990514 0.157323558 0.117991146 0.0943911889 
0.078445 0.472892578 0.236427465 0.157614867 0.118209636 0.0945659967 
0.0784475 0.473765135 0.23686375 0.157905731 0.118427792 0.0947405379 
0.07845 0.474636365 0.237299371 0.158196153 0.118645617 0.0949148139 
0.0784525 0.47550627 0.237734331 0.158486134 0.118863111 0.0950888248 
0.078455 0.476374856 0.23816863 0.158775675 0.119080275 0.0952625722 
0.0784575 0.477242125 0.238602272 0.159064777 0.11929711 0.0954360562 
0.07846 0.478108084 0.239035258 0.159353442 0.119513617 0.0956092783 
0.0784625 0.478972734 0.23946759 0.159641671 0.119729797 0.0957822386 
0.078465 0.479836081 0.23989927 0.159929466 0.119945651 0.0959549386 
0.0784675 0.480698128 0.2403303 0.160216827 0.12016118 0.0961273784 
0.07847 0.48155888 0.240760683 0.160503757 0.120376386 0.0962995595 
0.0784725 0.48241834 0.24119042 0.160790256 0.120591269 0.0964714822 
0.078475 0.483276513 0.241619514 0.161076326 0.120805829 0.0966431477 
0.0784775 0.484133403 0.242047966 0.161361968 0.121020069 0.0968145563 
0.07848 0.484989013 0.242475778 0.161647184 0.121233989 0.0969857095 
0.0784825 0.485843348 0.242902953 0.161931975 0.121447591 0.0971566074 
0.078485 0.486696412 0.243329492 0.162216342 0.121660874 0.0973272514 
0.0784875 0.487548208 0.243755397 0.162500287 0.121873841 0.0974976417 
0.07849 0.488398742 0.244180671 0.162783811 0.122086492 0.0976677798 
0.0784925 0.489248017 0.244605316 0.163066915 0.122298828 0.0978376659 
0.078495 0.490096037 0.245029333 0.163349601 0.122510851 0.0980073014 
0.0784975 0.490942805 0.245452725 0.16363187 0.122722561 0.0981766864 
0.0785 0.491788327 0.245875494 0.163913723 0.122933959 0.0983458224 
0.0785025 0.492632606 0.246297641 0.164195162 0.123145046 0.0985147096 
0.078505 0.493475647 0.246719168 0.164476188 0.123355824 0.0986833493 
0.0785075 0.494317452 0.247140078 0.164756803 0.123566293 0.0988517419 
0.07851 0.495158027 0.247560373 0.165037007 0.123776454 0.0990198886 
0.0785125 0.495997374 0.247980055 0.165316802 0.123986308 0.0991877897 
0.078515 0.496835499 0.248399125 0.16559619 0.124195857 0.0993554466 
0.0785175 0.497672405 0.248817586 0.165875171 0.124405101 0.0995228594 
0.07852 0.498508096 0.249235439 0.166153748 0.124614041 0.0996900296 
0.0785225 0.499342576 0.249652687 0.16643192 0.124822679 0.0998569574 
0.078525 0.50017585 0.250069331 0.166709691 0.125031014 0.100023644 
0.0785275 0.50100792 0.250485374 0.16698706 0.125239049 0.10019009 
0.07853 0.501838791 0.250900818 0.16726403 0.125446784 0.100356296 
0.0785325 0.502668466 0.251315664 0.167540601 0.125654221 0.100522263 
0.078535 0.503496951 0.251729914 0.167816776 0.125861359 0.100687992 
0.0785375 0.504324248 0.25214357 0.168092554 0.126068201 0.100853483 
0.07854 0.505150361 0.252556635 0.168367938 0.126274747 0.101018738 
0.0785425 0.505975295 0.25296911 0.168642929 0.126480997 0.101183757 
0.078545 0.506799053 0.253380997 0.168917528 0.126686954 0.101348541 
0.0785475 0.507621638 0.253792298 0.169191736 0.126892618 0.10151309 
0.07855 0.508443056 0.254203015 0.169465554 0.127097989 0.101677405 
0.0785525 0.509263308 0.25461315 0.169738984 0.12730307 0.101841488 
0.078555 0.5100824 0.255022704 0.170012028 0.12750786 0.102005339 
0.0785575 0.510900335 0.25543168 0.170284686 0.127712361 0.102168958 
0.07856 0.511717117 0.255840079 0.170556959 0.127916573 0.102332346 
0.0785625 0.512532749 0.256247903 0.170828849 0.128120498 0.102495505 
0.078565 0.513347236 0.256655155 0.171100358 0.128324137 0.102658434 
0.0785675 0.514160579 0.257061835 0.171371485 0.12852749 0.102821135 
0.07857 0.514972785 0.257467946 0.171642233 0.128730558 0.102983608 
0.0785725 0.515783855 0.25787349 0.171912603 0.128933343 0.103145854 
0.078575 0.516593794 0.258278468 0.172182595 0.129135844 0.103307874 
0.0785775 0.517402605 0.258682882 0.172452211 0.129338064 0.103469668 
0.07858 0.518210291 0.259086734 0.172721453 0.129540002 0.103631238 
0.0785825 0.519016857 0.259490026 0.172990321 0.129741661 0.103792583 
0.078585 0.519822305 0.259892758 0.173258817 0.12994304 0.103953704 
0.0785875 0.52062664 0.260294934 0.173526941 0.13014414 0.104114603 
0.07859 0.521429864 0.260696555 0.173794695 0.130344962 0.10427528 
0.0785925 0.522231981 0.261097622 0.17406208 0.130545508 0.104435735 
0.078595 0.523032994 0.261498138 0.174329097 0.130745778 0.10459597 
0.0785975 0.523832907 0.261898103 0.174595748 0.130945773 0.104755984 
0.0786 0.524631722 0.26229752 0.174862032 0.131145493 0.104915779 
0.0786025 0.525429444 0.26269639 0.175127952 0.13134494 0.105075355 
0.078605 0.526226076 0.263094714 0.175393509 0.131544114 0.105234713 
0.0786075 0.52702162 0.263492495 0.175658703 0.131743017 0.105393854 
0.07861 0.52781608 0.263889734 0.175923536 0.131941648 0.105552777 
0.0786125 0.528609459 0.264286433 0.176188008 0.132140009 0.105711485 
0.078615 0.52940176 0.264682593 0.176452121 0.1323381 0.105869977 
0.0786175 0.530192987 0.265078215 0.176715876 0.132535923 0.106028253 
0.07862 0.530983142 0.265473301 0.176979273 0.132733478 0.106186316 
0.0786225 0.531772228 0.265867854 0.177242315 0.132930765 0.106344164 
0.078625 0.532560248 0.266261873 0.177505001 0.133127786 0.1065018 
0.0786275 0.533347206 0.266655361 0.177767333 0.133324542 0.106659223 
0.07863 0.534133104 0.267048319 0.178029311 0.133521032 0.106816433 
0.0786325 0.534917945 0.267440749 0.178290937 0.133717258 0.106973433 
0.078635 0.535701731 0.267832651 0.178552212 0.13391322 0.107130221 
0.0786375 0.536484467 0.268224028 0.178813136 0.13410892 0.107286799 
0.07864 0.537266154 0.268614881 0.179073711 0.134304357 0.107443167 
0.0786425 0.538046795 0.269005211 0.179333937 0.134499533 0.107599326 
0.078645 0.538826393 0.269395019 0.179593816 0.134694448 0.107755277 
0.0786475 0.53960495 0.269784307 0.179853347 0.134889103 0.107911019 
0.07865 0.54038247 0.270173076 0.180112533 0.135083498 0.108066554 
0.0786525 0.541158954 0.270561328 0.180371374 0.135277634 0.108221881 
0.078655 0.541934405 0.270949063 0.18062987 0.135471512 0.108377002 
0.0786575 0.542708827 0.271336283 0.180888023 0.135665132 0.108531916 
0.07866 0.54348222 0.271722989 0.181145833 0.135858496 0.108686625 
0.0786625 0.544254588 0.272109183 0.181403301 0.136051603 0.108841129 
0.078665 0.545025932 0.272494865 0.181660428 0.136244454 0.108995428 
0.0786675 0.545796256 0.272880036 0.181917215 0.13643705 0.109149523 
0.07867 0.546565562 0.273264698 0.182173662 0.136629391 0.109303414 
0.0786725 0.547333851 0.273648852 0.182429771 0.136821478 0.109457101 
0.078675 0.548101126 0.2740325 0.182685541 0.137013311 0.109610586 
0.0786775 0.548867389 0.274415641 0.182940974 0.137204891 0.109763868 
0.07868 0.549632642 0.274798277 0.183196071 0.137396219 0.109916949 
0.0786825 0.550396887 0.275180409 0.183450831 0.137587295 0.110069827 
0.078685 0.551160126 0.275562039 0.183705257 0.137778119 0.110222504 
0.0786875 0.551922362 0.275943166 0.183959347 0.137968692 0.11037498 
0.07869 0.552683596 0.276323792 0.184213104 0.138159015 0.110527256 
0.0786925 0.553443829 0.276703919 0.184466527 0.138349087 0.110679332 
0.078695 0.554203064 0.277083546 0.184719617 0.13853891 0.110831208 
0.0786975 0.554961303 0.277462676 0.184972375 0.138728483 0.110982884 
0.0787 0.555718547 0.277841307 0.185224802 0.138917808 0.111134362 
0.0787025 0.556474797 0.278219443 0.185476897 0.139106884 0.11128564 
0.078705 0.557230057 0.278597081 0.185728662 0.139295713 0.11143672 
0.0787075 0.557984326 0.278974227 0.185980097 0.139484294 0.111587603 
0.07871 0.558737607 0.279350876 0.186231202 0.139672627 0.111738287 
0.0787125 0.5594899 0.279727034 0.186481979 0.139860714 0.111888774 
0.078715 0.560241209 0.280102697 0.186732426 0.140048555 0.112039063 
0.0787175 0.560991533 0.28047787 0.186982546 0.140236149 0.112189156 
0.07872 0.561740875 0.28085255 0.187232338 0.140423498 0.112339052 
0.0787225 0.562489233 0.28122674 0.187481803 0.1406106 0.112488751 
0.078725 0.563236614 0.281600439 0.187730941 0.140797458 0.112638254 
0.0787275 0.563983013 0.28197365 0.187979753 0.140984071 0.112787561 
0.07873 0.564728437 0.282346371 0.188228238 0.14117044 0.112936673 
0.0787325 0.56547288 0.282718603 0.188476398 0.141356563 0.113085589 
0.078735 0.566216351 0.283090348 0.188724233 0.141542444 0.113234309 
0.0787375 0.566958844 0.283461605 0.188971742 0.141728079 0.113382835 
0.07874 0.567700365 0.283832375 0.189218927 0.141913472 0.113531165 
0.0787425 0.568440911 0.284202659 0.189465787 0.142098621 0.113679301 
0.078745 0.569180486 0.284572456 0.189712323 0.142283527 0.113827242 
0.0787475 0.569919087 0.284941767 0.189958535 0.142468189 0.113974988 
0.07875 0.57065672 0.285310593 0.190204423 0.142652609 0.114122541 
0.0787525 0.57139338 0.285678934 0.190449988 0.142836787 0.114269899 
0.078755 0.572129072 0.28604679 0.19069523 0.143020721 0.114417062 
0.0787575 0.572863794 0.286414161 0.190940148 0.143204414 0.114564032 
0.07876 0.573597549 0.286781048 0.191184744 0.143387864 0.114710808 
0.0787625 0.574330336 0.287147452 0.191429017 0.143571072 0.114857391 
0.078765 0.575062156 0.287513372 0.191672968 0.143754039 0.11500378 
0.0787675 0.57579301 0.287878809 0.191916597 0.143936763 0.115149975 
0.07877 0.576522898 0.288243763 0.192159903 0.144119247 0.115295977 
0.0787725 0.577251819 0.288608234 0.192402888 0.144301488 0.115441786 
0.078775 0.577979776 0.288972223 0.192645551 0.144483488 0.115587402 
0.0787775 0.578706768 0.289335729 0.192887892 0.144665247 0.115732824 
0.07878 0.579432795 0.289698753 0.193129912 0.144846765 0.115878053 
0.0787825 0.580157857 0.290061294 0.19337161 0.145028041 0.11602309 
0.078785 0.580881954 0.290423353 0.193612986 0.145209076 0.116167933 
0.0787875 0.581605087 0.290784929 0.193854041 0.14538987 0.116312583 
0.07879 0.582327255 0.291146024 0.194094774 0.145570423 0.116457039 
0.0787925 0.583048458 0.291506636 0.194335185 0.145750734 0.116601303 
0.078795 0.583768696 0.291866765 0.194575275 0.145930804 0.116745374 
0.0787975 0.584487969 0.292226412 0.194815043 0.146110632 0.116889251 
0.0788 0.585206276 0.292585576 0.195054489 0.146290219 0.117032935 
0.0788025 0.585923617 0.292944257 0.195293613 0.146469564 0.117176425 
0.078805 0.586639991 0.293302454 0.195532414 0.146648668 0.117319722 
0.0788075 0.587355399 0.293660168 0.195770894 0.14682753 0.117462826 
0.07881 0.588069838 0.294017399 0.19600905 0.147006149 0.117605735 
0.0788125 0.58878331 0.294374145 0.196246884 0.147184527 0.117748451 
0.078815 0.589495813 0.294730407 0.196484395 0.147362662 0.117890973 
0.0788175 0.590207346 0.295086183 0.196721583 0.147540554 0.118033301 
0.07882 0.590917908 0.295441475 0.196958447 0.147718204 0.118175434 
0.0788225 0.5916275 0.295796281 0.197194987 0.147895611 0.118317373 
0.078825 0.592336118 0.296150601 0.197431203 0.148072775 0.118459117 
0.0788275 0.593043764 0.296504434 0.197667094 0.148249695 0.118600667 
0.07883 0.593750434 0.296857781 0.19790266 0.148426372 0.118742021 
0.0788325 0.59445613 0.297210637 0.198137902 0.148602804 0.11888318 
0.078835 0.595160848 0.297563008 0.198372817 0.148778992 0.119024143 
0.0788375 0.595864588 0.297914888 0.198607407 0.148954936 0.119164911 
0.07884 0.596567349 0.29826628 0.19884167 0.149130635 0.119305483 
0.0788425 0.59726913 0.298617179 0.199075606 0.149306088 0.119445858 
0.078845 0.597969928 0.29896759 0.199309215 0.149481296 0.119586036 
0.0788475 0.598669743 0.299317507 0.199542496 0.149656258 0.119726018 
0.07885 0.599368572 0.299666933 0.199775448 0.149830973 0.119865802 
0.0788525 0.600066415 0.300015864 0.200008071 0.150005441 0.120005389 
0.078855 0.600763268 0.300364302 0.200240365 0.150179662 0.120144778 
0.0788575 0.601459133 0.300712244 0.200472329 0.150353636 0.120283969 
